,行 ID,订单 ID,订单日期,发货日期,邮寄方式,客户 ID,客户名称,细分,城市,省/自治区,国家,地区,产品 ID,类别,子类别,产品名称,销售额,数量,折扣,利润,退回,地区经理
14604,8836,CN-2018-5907567,2018-10-19,2018-10-23,二级,牛黎-16390,牛黎明,公司,北京,北京,中国,华北,办公用-标签-10004317,办公用品,标签,"Novimex 圆形标签, 耐用",93.24,3,0.0,34.44,,殷莲
14605,8837,CN-2018-5907567,2018-10-19,2018-10-23,二级,牛黎-16390,牛黎明,公司,北京,北京,中国,华北,办公用-装订-10002575,办公用品,装订机,"Wilson Jones 打孔机, 耐用",412.86,3,0.0,189.83999999999997,,殷莲
14606,8838,CN-2015-4225447,2015-12-21,2015-12-24,二级,许根-13240,许根基,小型企业,抚顺,辽宁,中国,东北,办公用-纸张-10003939,办公用品,纸张,"Green Bar 令, 回收",553.84,4,0.0,265.44,是,楚杰
14607,8839,US-2015-1166331,2015-01-04,2015-01-09,二级,徐虹-13840,徐虹,公司,金沙,江苏,中国,华东,办公用-纸张-10003357,办公用品,纸张,"Green Bar 笔记本, 优质",695.0999999999999,5,0.0,333.2,,洪光
14608,8840,US-2015-1166331,2015-01-04,2015-01-09,二级,徐虹-13840,徐虹,公司,金沙,江苏,中国,华东,家具-椅子-10002415,家具,椅子,"Novimex 摇椅, 红色",3312.0359999999996,9,0.4,-552.3839999999998,,洪光
14609,8841,US-2015-1166331,2015-01-04,2015-01-09,二级,徐虹-13840,徐虹,公司,金沙,江苏,中国,华东,家具-椅子-10001437,家具,椅子,"Hon 摇椅, 每套两件",1116.1079999999997,3,0.4,-260.65200000000004,,洪光
14610,8842,CN-2016-1120887,2016-05-11,2016-05-18,标准级,苏升-20185,苏升,消费者,椒江,浙江,中国,华东,办公用-纸张-10002175,办公用品,纸张,"施乐 羊皮纸, 优质",185.64,3,0.0,60.900000000000006,,洪光
14611,8843,CN-2018-4750815,2018-10-15,2018-10-19,标准级,贾彩-10600,贾彩,公司,莱芜,山东,中国,华东,办公用-信封-10000067,办公用品,信封,"Ames 局间信封, 红色",454.15999999999997,2,0.0,145.32000000000002,,洪光
14612,8844,CN-2018-4750815,2018-10-15,2018-10-19,标准级,贾彩-10600,贾彩,公司,莱芜,山东,中国,华东,办公用-收纳-10000932,办公用品,收纳具,"Rogers 文件夹, 蓝色",286.43999999999994,2,0.0,137.48000000000002,,洪光
14613,8845,CN-2018-4750815,2018-10-15,2018-10-19,标准级,贾彩-10600,贾彩,公司,莱芜,山东,中国,华东,技术-复印-10000491,技术,复印机,"惠普 传真机, 彩色",2812.8799999999997,2,0.0,1153.04,,洪光
14614,8846,CN-2016-2752724,2016-10-09,2016-10-11,二级,毛芯-13975,毛芯,公司,蚌埠,安徽,中国,华东,办公用-系固-10003755,办公用品,系固件,"OIC 回形针, 整包",202.01999999999998,3,0.0,80.64,,洪光
14615,8847,CN-2016-2752724,2016-10-09,2016-10-11,二级,毛芯-13975,毛芯,公司,蚌埠,安徽,中国,华东,办公用-收纳-10000335,办公用品,收纳具,"Tenex 盘, 金属",497.28,2,0.0,193.76,,洪光
14616,8848,US-2018-4246507,2018-12-11,2018-12-16,标准级,钱宁-18655,钱宁,公司,西宁,青海,中国,西北,办公用-器具-10001453,办公用品,器具,"Cuisinart 炉灶, 白色",5006.68,2,0.0,2202.76,,杨健
14617,8849,CN-2018-2693856,2018-05-11,2018-05-12,一级,卢欢-14125,卢欢悦,小型企业,石家庄,河北,中国,华北,办公用-标签-10001520,办公用品,标签,"Hon 可去除的标签, 白色",143.64,3,0.0,5.46,,殷莲
14618,8850,CN-2018-2693856,2018-05-11,2018-05-12,一级,卢欢-14125,卢欢悦,小型企业,石家庄,河北,中国,华北,办公用-纸张-10004671,办公用品,纸张,"Enermax 信纸, 优质",659.4000000000001,3,0.0,197.82,,殷莲
14619,8851,CN-2018-2693856,2018-05-11,2018-05-12,一级,卢欢-14125,卢欢悦,小型企业,石家庄,河北,中国,华北,家具-用具-10001796,家具,用具,"Eldon 灯泡, 黑色",588.0,5,0.0,258.29999999999995,,殷莲
14620,8852,US-2016-4230867,2016-12-31,2017-01-05,标准级,白鹄-14050,白鹄,消费者,赤峰,内蒙古,中国,华北,技术-电话-10002996,技术,电话,"三星 办公室电话机, 蓝色",913.0799999999998,5,0.4,-608.7199999999999,,殷莲
14621,8853,CN-2016-2281857,2016-05-24,2016-05-31,标准级,涂博-10585,涂博,消费者,鹤岗,黑龙江,中国,东北,家具-用具-10003687,家具,用具,"Tenex 门挡, 耐用",190.96,1,0.0,53.34,,楚杰
14622,8854,CN-2016-2281857,2016-05-24,2016-05-31,标准级,涂博-10585,涂博,消费者,鹤岗,黑龙江,中国,东北,办公用-用品-10001057,办公用品,用品,"Kleencut 美工刀, 工业",507.77999999999986,3,0.0,50.400000000000006,,楚杰
14623,8855,CN-2018-4888622,2018-11-11,2018-11-15,二级,谭乐-17815,谭乐,消费者,石家庄,河北,中国,华北,家具-椅子-10003748,家具,椅子,"Harbour Creations 折叠椅, 红色",913.6400000000001,2,0.0,383.59999999999997,,殷莲
14624,8856,CN-2018-1021233,2018-12-08,2018-12-11,二级,薛健-14560,薛健,公司,牡丹江,黑龙江,中国,东北,家具-用具-10000649,家具,用具,"Eldon 闹钟, 黑色",527.52,2,0.0,242.48000000000002,,楚杰
14625,8857,CN-2018-1021233,2018-12-08,2018-12-11,二级,薛健-14560,薛健,公司,牡丹江,黑龙江,中国,东北,办公用-装订-10003441,办公用品,装订机,"Avery 标签, 耐用",73.08,2,0.0,13.719999999999999,,楚杰
14626,8858,CN-2016-1951831,2016-12-18,2016-12-18,当日,洪强-19345,洪强,公司,蒙阴,山东,中国,华东,技术-复印-10004302,技术,复印机,"Brother 无线传真机, 数字化",3532.2000000000003,2,0.0,1306.76,,洪光
14627,8859,CN-2016-1951831,2016-12-18,2016-12-18,当日,洪强-19345,洪强,公司,蒙阴,山东,中国,华东,办公用-收纳-10002059,办公用品,收纳具,"Tenex 搁板, 工业",257.32,1,0.0,66.78,,洪光
14628,8860,CN-2016-1951831,2016-12-18,2016-12-18,当日,洪强-19345,洪强,公司,蒙阴,山东,中国,华东,办公用-美术-10002471,办公用品,美术,"Boston 记号笔, 蓝色",492.24000000000007,4,0.0,171.92,,洪光
14629,8861,CN-2016-1951831,2016-12-18,2016-12-18,当日,洪强-19345,洪强,公司,蒙阴,山东,中国,华东,家具-用具-10003459,家具,用具,"Rubvermaid 框架, 优质",2531.9,5,0.0,151.9,,洪光
14630,8862,US-2015-2130965,2015-04-12,2015-04-18,标准级,葛蔓-17980,葛蔓楚,公司,潍坊,山东,中国,华东,办公用-美术-10004520,办公用品,美术,"Stanley 速写本, 金属",1279.32,6,0.0,511.55999999999995,,洪光
14631,8863,US-2015-2130965,2015-04-12,2015-04-18,标准级,葛蔓-17980,葛蔓楚,公司,潍坊,山东,中国,华东,技术-复印-10004302,技术,复印机,"Brother 无线传真机, 数字化",5298.3,3,0.0,1960.1399999999999,,洪光
14632,8864,US-2016-3504524,2016-09-01,2016-09-06,标准级,邱丽-17620,邱丽雪,公司,丰县,江苏,中国,华东,办公用-装订-10000662,办公用品,装订机,"Cardinal 装订机盖, 耐用",189.0,5,0.4,-113.40000000000002,,洪光
14633,8865,CN-2017-5693708,2017-12-06,2017-12-10,标准级,贾彩-10600,贾彩,公司,蚌埠,安徽,中国,华东,家具-用具-10004607,家具,用具,"Deflect-O 框架, 一包多件",3082.8,6,0.0,523.3199999999999,,洪光
14634,8866,CN-2017-5693708,2017-12-06,2017-12-10,标准级,贾彩-10600,贾彩,公司,蚌埠,安徽,中国,华东,技术-配件-10004728,技术,配件,"Enermax 记忆卡, 可编程",540.8199999999999,1,0.0,102.62,,洪光
14635,8867,CN-2017-5693708,2017-12-06,2017-12-10,标准级,贾彩-10600,贾彩,公司,蚌埠,安徽,中国,华东,家具-用具-10002112,家具,用具,"Eldon 框架, 耐用",1585.9200000000003,3,0.0,538.86,,洪光
14636,8868,US-2018-5448418,2018-12-16,2018-12-21,标准级,常丽-16180,常丽华,消费者,宜宾,四川,中国,西南,家具-椅子-10002303,家具,椅子,"Harbour Creations 椅垫, 红色",1411.2000000000003,7,0.4,-94.08000000000015,,白德伟
14637,8869,US-2018-5448418,2018-12-16,2018-12-21,标准级,常丽-16180,常丽华,消费者,宜宾,四川,中国,西南,家具-椅子-10004899,家具,椅子,"Hon 凳子, 每套两件",2787.12,6,0.4,-651.0000000000005,,白德伟
14638,8870,CN-2018-2957814,2018-10-19,2018-10-23,标准级,夏柏-18955,夏柏,小型企业,北京,北京,中国,华北,办公用-用品-10003793,办公用品,用品,"Stiletto 美工刀, 锯齿状",152.46,1,0.0,45.64,,殷莲
14639,8871,CN-2018-2957814,2018-10-19,2018-10-23,标准级,夏柏-18955,夏柏,小型企业,北京,北京,中国,华北,办公用-纸张-10001957,办公用品,纸张,"Enermax 令, 回收",529.76,4,0.0,47.6,,殷莲
14640,8872,CN-2018-2957814,2018-10-19,2018-10-23,标准级,夏柏-18955,夏柏,小型企业,北京,北京,中国,华北,办公用-装订-10003676,办公用品,装订机,"Ibico 订书机, 透明",712.3199999999999,3,0.0,327.6,,殷莲
14641,8873,CN-2018-2957814,2018-10-19,2018-10-23,标准级,夏柏-18955,夏柏,小型企业,北京,北京,中国,华北,技术-设备-10003593,技术,设备,"冲电器 电话, 白色",1989.4,5,0.0,218.4,,殷莲
14642,8874,CN-2018-3852845,2018-09-28,2018-09-29,一级,雷菊-15025,雷菊,消费者,深圳,广东,中国,中南,技术-复印-10004535,技术,复印机,"佳能 墨水, 彩色",1386.8400000000001,2,0.0,124.60000000000001,,范彩
14643,8875,CN-2018-3852845,2018-09-28,2018-09-29,一级,雷菊-15025,雷菊,消费者,深圳,广东,中国,中南,技术-配件-10002679,技术,配件,"Enermax 路由器, 实惠",2411.08,2,0.0,554.4,,范彩
14644,8876,CN-2018-4364300,2018-01-03,2018-01-04,一级,潘琼-19630,潘琼,公司,洛阳,河南,中国,中南,家具-书架-10002353,家具,书架,"Bush 书库, 传统",1700.1599999999999,1,0.0,782.04,,范彩
14645,8877,CN-2015-5359666,2015-08-08,2015-08-12,标准级,武廷-21310,武廷,消费者,重庆,重庆,中国,西南,家具-用具-10001014,家具,用具,"Deflect-O 相框, 黑色",726.6,3,0.0,28.98,,白德伟
14646,8878,CN-2017-2162302,2017-01-08,2017-01-12,标准级,薛君-15205,薛君,消费者,济南,山东,中国,华东,家具-书架-10003011,家具,书架,"Sauder 书架, 黑色",1382.92,2,0.0,622.16,,洪光
14647,8879,CN-2016-1498954,2016-12-12,2016-12-18,标准级,巩嫒-10045,巩嫒,公司,莱阳,山东,中国,华东,办公用-系固-10004283,办公用品,系固件,"OIC 橡皮筋, 每包 12 个",616.0,8,0.0,227.35999999999999,,洪光
14648,8880,CN-2017-3374395,2017-11-15,2017-11-19,标准级,邢德-12160,邢德伟,消费者,亳州,安徽,中国,华东,家具-书架-10002499,家具,书架,"Safco 搁架, 白色",3719.52,4,0.0,446.32,,洪光
14649,8881,CN-2017-3374395,2017-11-15,2017-11-19,标准级,邢德-12160,邢德伟,消费者,亳州,安徽,中国,华东,技术-复印-10001300,技术,复印机,"惠普 传真机, 每套两件",1399.72,1,0.0,307.85999999999996,,洪光
14650,8882,CN-2017-3374395,2017-11-15,2017-11-19,标准级,邢德-12160,邢德伟,消费者,亳州,安徽,中国,华东,家具-椅子-10002368,家具,椅子,"Office Star 扶手椅, 红色",4362.679999999999,2,0.0,1526.8400000000001,,洪光
14651,8883,CN-2018-5497693,2018-12-16,2018-12-19,二级,叶立-16615,叶立勤,公司,密山,黑龙江,中国,东北,家具-桌子-10003440,家具,桌子,"Hon 电脑桌, 组装",5183.955,3,0.25,276.25499999999965,,楚杰
14652,8884,CN-2015-2584532,2015-11-30,2015-12-02,二级,葛蔓-17980,葛蔓楚,公司,塘沽,天津,中国,华北,办公用-美术-10004772,办公用品,美术,"Stanley 钢笔, 金属",158.34000000000003,3,0.0,9.24,,殷莲
14653,8885,CN-2015-2584532,2015-11-30,2015-12-02,二级,葛蔓-17980,葛蔓楚,公司,塘沽,天津,中国,华北,办公用-标签-10004976,办公用品,标签,"Hon 可去除的标签, 红色",141.12,3,0.0,30.659999999999997,,殷莲
14654,8886,CN-2017-2330845,2017-11-28,2017-12-03,标准级,严诚-11395,严诚,公司,上海,上海,中国,华东,技术-电话-10002893,技术,电话,"三星 智能手机, 全尺寸",1162.28,2,0.0,150.92,,洪光
14655,8887,CN-2017-2330845,2017-11-28,2017-12-03,标准级,严诚-11395,严诚,公司,上海,上海,中国,华东,技术-电话-10003014,技术,电话,"思科 智能手机, 混合尺寸",1319.08,2,0.0,580.16,,洪光
14656,8888,CN-2015-5908054,2015-07-12,2015-07-15,一级,白婵-10975,白婵,公司,宜昌,湖北,中国,中南,家具-用具-10004315,家具,用具,"Tenex 框架, 一包多件",2773.008,9,0.4,415.5479999999998,是,范彩
14657,8888,CN-2015-5908054,2015-07-12,2015-07-15,一级,白婵-10975,白婵,公司,宜昌,湖北,中国,中南,家具-用具-10004315,家具,用具,"Tenex 框架, 一包多件",2773.008,9,0.4,415.5479999999998,是,范彩
14658,8888,CN-2015-5908054,2015-07-12,2015-07-15,一级,白婵-10975,白婵,公司,宜昌,湖北,中国,中南,家具-用具-10004315,家具,用具,"Tenex 框架, 一包多件",2773.008,9,0.4,415.5479999999998,是,范彩
14659,8888,CN-2015-5908054,2015-07-12,2015-07-15,一级,白婵-10975,白婵,公司,宜昌,湖北,中国,中南,家具-用具-10004315,家具,用具,"Tenex 框架, 一包多件",2773.008,9,0.4,415.5479999999998,是,范彩
14660,8888,CN-2015-5908054,2015-07-12,2015-07-15,一级,白婵-10975,白婵,公司,宜昌,湖北,中国,中南,家具-用具-10004315,家具,用具,"Tenex 框架, 一包多件",2773.008,9,0.4,415.5479999999998,是,范彩
14661,8888,CN-2015-5908054,2015-07-12,2015-07-15,一级,白婵-10975,白婵,公司,宜昌,湖北,中国,中南,家具-用具-10004315,家具,用具,"Tenex 框架, 一包多件",2773.008,9,0.4,415.5479999999998,是,范彩
14662,8889,CN-2015-5908054,2015-07-12,2015-07-15,一级,白婵-10975,白婵,公司,宜昌,湖北,中国,中南,办公用-收纳-10003711,办公用品,收纳具,"Smead 文件夹, 金属",386.4,5,0.0,189.00000000000003,是,范彩
14663,8889,CN-2015-5908054,2015-07-12,2015-07-15,一级,白婵-10975,白婵,公司,宜昌,湖北,中国,中南,办公用-收纳-10003711,办公用品,收纳具,"Smead 文件夹, 金属",386.4,5,0.0,189.00000000000003,是,范彩
14664,8889,CN-2015-5908054,2015-07-12,2015-07-15,一级,白婵-10975,白婵,公司,宜昌,湖北,中国,中南,办公用-收纳-10003711,办公用品,收纳具,"Smead 文件夹, 金属",386.4,5,0.0,189.00000000000003,是,范彩
14665,8889,CN-2015-5908054,2015-07-12,2015-07-15,一级,白婵-10975,白婵,公司,宜昌,湖北,中国,中南,办公用-收纳-10003711,办公用品,收纳具,"Smead 文件夹, 金属",386.4,5,0.0,189.00000000000003,是,范彩
14666,8889,CN-2015-5908054,2015-07-12,2015-07-15,一级,白婵-10975,白婵,公司,宜昌,湖北,中国,中南,办公用-收纳-10003711,办公用品,收纳具,"Smead 文件夹, 金属",386.4,5,0.0,189.00000000000003,是,范彩
14667,8889,CN-2015-5908054,2015-07-12,2015-07-15,一级,白婵-10975,白婵,公司,宜昌,湖北,中国,中南,办公用-收纳-10003711,办公用品,收纳具,"Smead 文件夹, 金属",386.4,5,0.0,189.00000000000003,是,范彩
14668,8890,CN-2015-5908054,2015-07-12,2015-07-15,一级,白婵-10975,白婵,公司,宜昌,湖北,中国,中南,办公用-装订-10001290,办公用品,装订机,"Ibico 装订机, 透明",125.49600000000001,3,0.4,-46.284,是,范彩
14669,8890,CN-2015-5908054,2015-07-12,2015-07-15,一级,白婵-10975,白婵,公司,宜昌,湖北,中国,中南,办公用-装订-10001290,办公用品,装订机,"Ibico 装订机, 透明",125.49600000000001,3,0.4,-46.284,是,范彩
14670,8890,CN-2015-5908054,2015-07-12,2015-07-15,一级,白婵-10975,白婵,公司,宜昌,湖北,中国,中南,办公用-装订-10001290,办公用品,装订机,"Ibico 装订机, 透明",125.49600000000001,3,0.4,-46.284,是,范彩
14671,8890,CN-2015-5908054,2015-07-12,2015-07-15,一级,白婵-10975,白婵,公司,宜昌,湖北,中国,中南,办公用-装订-10001290,办公用品,装订机,"Ibico 装订机, 透明",125.49600000000001,3,0.4,-46.284,是,范彩
14672,8890,CN-2015-5908054,2015-07-12,2015-07-15,一级,白婵-10975,白婵,公司,宜昌,湖北,中国,中南,办公用-装订-10001290,办公用品,装订机,"Ibico 装订机, 透明",125.49600000000001,3,0.4,-46.284,是,范彩
14673,8890,CN-2015-5908054,2015-07-12,2015-07-15,一级,白婵-10975,白婵,公司,宜昌,湖北,中国,中南,办公用-装订-10001290,办公用品,装订机,"Ibico 装订机, 透明",125.49600000000001,3,0.4,-46.284,是,范彩
14674,8891,CN-2015-5908054,2015-07-12,2015-07-15,一级,白婵-10975,白婵,公司,宜昌,湖北,中国,中南,技术-复印-10001080,技术,复印机,"夏普 无线传真机, 彩色",7004.2559999999985,7,0.4,-4552.884,是,范彩
14675,8891,CN-2015-5908054,2015-07-12,2015-07-15,一级,白婵-10975,白婵,公司,宜昌,湖北,中国,中南,技术-复印-10001080,技术,复印机,"夏普 无线传真机, 彩色",7004.2559999999985,7,0.4,-4552.884,是,范彩
14676,8891,CN-2015-5908054,2015-07-12,2015-07-15,一级,白婵-10975,白婵,公司,宜昌,湖北,中国,中南,技术-复印-10001080,技术,复印机,"夏普 无线传真机, 彩色",7004.2559999999985,7,0.4,-4552.884,是,范彩
14677,8891,CN-2015-5908054,2015-07-12,2015-07-15,一级,白婵-10975,白婵,公司,宜昌,湖北,中国,中南,技术-复印-10001080,技术,复印机,"夏普 无线传真机, 彩色",7004.2559999999985,7,0.4,-4552.884,是,范彩
14678,8891,CN-2015-5908054,2015-07-12,2015-07-15,一级,白婵-10975,白婵,公司,宜昌,湖北,中国,中南,技术-复印-10001080,技术,复印机,"夏普 无线传真机, 彩色",7004.2559999999985,7,0.4,-4552.884,是,范彩
14679,8891,CN-2015-5908054,2015-07-12,2015-07-15,一级,白婵-10975,白婵,公司,宜昌,湖北,中国,中南,技术-复印-10001080,技术,复印机,"夏普 无线传真机, 彩色",7004.2559999999985,7,0.4,-4552.884,是,范彩
14680,8892,US-2017-1640388,2017-05-23,2017-05-26,一级,贺兰-15685,贺兰,公司,长春,吉林,中国,东北,办公用-装订-10002836,办公用品,装订机,"Avery 订书机, 回收",459.20000000000005,2,0.0,41.16,,楚杰
14681,8893,US-2017-1640388,2017-05-23,2017-05-26,一级,贺兰-15685,贺兰,公司,长春,吉林,中国,东北,技术-复印-10000078,技术,复印机,"Brother 无线传真机, 红色",1759.38,1,0.0,316.68,,楚杰
14682,8894,US-2017-1640388,2017-05-23,2017-05-26,一级,贺兰-15685,贺兰,公司,长春,吉林,中国,东北,办公用-纸张-10003781,办公用品,纸张,"Green Bar 备忘录便条, 优质",395.50000000000006,5,0.0,169.39999999999998,,楚杰
14683,8895,US-2017-1640388,2017-05-23,2017-05-26,一级,贺兰-15685,贺兰,公司,长春,吉林,中国,东北,办公用-纸张-10004671,办公用品,纸张,"Enermax 信纸, 优质",879.2,4,0.0,263.76,,楚杰
14684,8896,US-2017-1640388,2017-05-23,2017-05-26,一级,贺兰-15685,贺兰,公司,长春,吉林,中国,东北,办公用-用品-10003186,办公用品,用品,"Acme 修剪器, 工业",1078.0,5,0.0,312.2,,楚杰
14685,8897,CN-2018-4288435,2018-04-29,2018-05-03,标准级,孙诚-11320,孙诚,消费者,义乌,浙江,中国,华东,办公用-信封-10000372,办公用品,信封,"Jiffy 邮寄品, 银色",923.3000000000002,5,0.0,27.3,,洪光
14686,8898,CN-2016-5956361,2016-09-21,2016-09-25,标准级,钟伟-21475,钟伟,小型企业,邯郸,河北,中国,华北,办公用-信封-10001318,办公用品,信封,"GlobeWeis 搭扣信封, 回收",81.19999999999999,2,0.0,12.04,,殷莲
14687,8899,CN-2017-4861225,2017-06-15,2017-06-21,标准级,苏姝-20485,苏姝,小型企业,明水,黑龙江,中国,东北,办公用-信封-10004939,办公用品,信封,"Kraft 商业信封, 红色",372.96000000000004,4,0.0,36.96,,楚杰
14688,8900,CN-2017-4861225,2017-06-15,2017-06-21,标准级,苏姝-20485,苏姝,小型企业,明水,黑龙江,中国,东北,办公用-纸张-10004274,办公用品,纸张,"Eaton 备忘录便条, 每包 12 个",333.76,4,0.0,92.96,,楚杰
14689,8901,CN-2017-4861225,2017-06-15,2017-06-21,标准级,苏姝-20485,苏姝,小型企业,明水,黑龙江,中国,东北,办公用-信封-10000222,办公用品,信封,"Kraft 商业信封, 每套 50 个",153.44,2,0.0,47.32,,楚杰
14690,8902,CN-2017-4861225,2017-06-15,2017-06-21,标准级,苏姝-20485,苏姝,小型企业,明水,黑龙江,中国,东北,办公用-收纳-10004708,办公用品,收纳具,"Fellowes 文件车, 工业",1286.0400000000002,2,0.0,591.36,,楚杰
14691,8903,CN-2018-4225447,2018-04-15,2018-04-19,标准级,陈虎-13990,陈虎,消费者,宝应,江苏,中国,华东,办公用-系固-10003118,办公用品,系固件,"Stockwell 夹子, 混合尺寸",513.744,11,0.4,-86.85600000000005,,洪光
14692,8904,CN-2018-4225447,2018-04-15,2018-04-19,标准级,陈虎-13990,陈虎,消费者,宝应,江苏,中国,华东,办公用-标签-10004317,办公用品,标签,"Novimex 圆形标签, 耐用",93.24,3,0.0,34.44,,洪光
14693,8905,CN-2018-4225447,2018-04-15,2018-04-19,标准级,陈虎-13990,陈虎,消费者,宝应,江苏,中国,华东,办公用-用品-10003696,办公用品,用品,"Elite 修剪器, 蓝色",583.38,5,0.4,-262.92,,洪光
14694,8906,CN-2018-4225447,2018-04-15,2018-04-19,标准级,陈虎-13990,陈虎,消费者,宝应,江苏,中国,华东,家具-椅子-10001460,家具,椅子,"Harbour Creations 摇椅, 可调",837.6479999999999,2,0.4,-390.992,,洪光
14695,8907,CN-2018-4225447,2018-04-15,2018-04-19,标准级,陈虎-13990,陈虎,消费者,宝应,江苏,中国,华东,办公用-标签-10004762,办公用品,标签,"Hon 运输标签, 耐用",164.64,3,0.0,80.64,,洪光
14696,8908,CN-2017-5616321,2017-05-30,2017-06-02,一级,孙辉-12625,孙辉,小型企业,唐山,河北,中国,华北,家具-用具-10003844,家具,用具,"Rubvermaid 灯泡, 黑色",439.5999999999999,5,0.0,65.8,是,殷莲
14697,8908,CN-2017-5616321,2017-05-30,2017-06-02,一级,孙辉-12625,孙辉,小型企业,唐山,河北,中国,华北,家具-用具-10003844,家具,用具,"Rubvermaid 灯泡, 黑色",439.5999999999999,5,0.0,65.8,是,殷莲
14698,8909,CN-2016-2871844,2016-10-01,2016-10-07,标准级,顾莲-16975,顾莲,小型企业,朝阳,辽宁,中国,东北,办公用-纸张-10003091,办公用品,纸张,"施乐 笔记本, 回收",858.48,7,0.0,325.35999999999996,,楚杰
14699,8910,CN-2016-2871844,2016-10-01,2016-10-07,标准级,顾莲-16975,顾莲,小型企业,朝阳,辽宁,中国,东北,办公用-用品-10000222,办公用品,用品,"Kleencut 开信刀, 蓝色",303.072,4,0.4,-161.728,,楚杰
14700,8911,CN-2016-2871844,2016-10-01,2016-10-07,标准级,顾莲-16975,顾莲,小型企业,朝阳,辽宁,中国,东北,家具-书架-10001519,家具,书架,"Safco 柜, 白色",4318.272,9,0.4,-2159.388000000001,,楚杰
14701,8912,CN-2016-2871844,2016-10-01,2016-10-07,标准级,顾莲-16975,顾莲,小型企业,朝阳,辽宁,中国,东北,家具-书架-10003273,家具,书架,"Bush 古典书架, 白色",3487.6799999999994,3,0.4,-2034.48,,楚杰
14702,8913,CN-2016-2871844,2016-10-01,2016-10-07,标准级,顾莲-16975,顾莲,小型企业,朝阳,辽宁,中国,东北,家具-椅子-10004186,家具,椅子,"Novimex 凳子, 可调",2337.3,5,0.4,194.59999999999945,,楚杰
14703,8914,CN-2016-2871844,2016-10-01,2016-10-07,标准级,顾莲-16975,顾莲,小型企业,朝阳,辽宁,中国,东北,办公用-信封-10002658,办公用品,信封,"Cameo 局间信封, 银色",232.54,1,0.0,76.72,,楚杰
14704,8915,CN-2016-3133210,2016-11-21,2016-11-26,标准级,付立-16750,付立,消费者,徐州,江苏,中国,华东,家具-桌子-10003647,家具,桌子,"Chromcraft 培训桌, 长方形",525.392,1,0.6,-748.7479999999999,是,洪光
14705,8915,CN-2016-3133210,2016-11-21,2016-11-26,标准级,付立-16750,付立,消费者,徐州,江苏,中国,华东,家具-桌子-10003647,家具,桌子,"Chromcraft 培训桌, 长方形",525.392,1,0.6,-748.7479999999999,是,洪光
14706,8915,CN-2016-3133210,2016-11-21,2016-11-26,标准级,付立-16750,付立,消费者,徐州,江苏,中国,华东,家具-桌子-10003647,家具,桌子,"Chromcraft 培训桌, 长方形",525.392,1,0.6,-748.7479999999999,是,洪光
14707,8915,CN-2016-3133210,2016-11-21,2016-11-26,标准级,付立-16750,付立,消费者,徐州,江苏,中国,华东,家具-桌子-10003647,家具,桌子,"Chromcraft 培训桌, 长方形",525.392,1,0.6,-748.7479999999999,是,洪光
14708,8916,CN-2016-3133210,2016-11-21,2016-11-26,标准级,付立-16750,付立,消费者,徐州,江苏,中国,华东,技术-复印-10000950,技术,复印机,"佳能 传真机, 彩色",4477.62,5,0.4,-0.27999999999974534,是,洪光
14709,8916,CN-2016-3133210,2016-11-21,2016-11-26,标准级,付立-16750,付立,消费者,徐州,江苏,中国,华东,技术-复印-10000950,技术,复印机,"佳能 传真机, 彩色",4477.62,5,0.4,-0.27999999999974534,是,洪光
14710,8916,CN-2016-3133210,2016-11-21,2016-11-26,标准级,付立-16750,付立,消费者,徐州,江苏,中国,华东,技术-复印-10000950,技术,复印机,"佳能 传真机, 彩色",4477.62,5,0.4,-0.27999999999974534,是,洪光
14711,8916,CN-2016-3133210,2016-11-21,2016-11-26,标准级,付立-16750,付立,消费者,徐州,江苏,中国,华东,技术-复印-10000950,技术,复印机,"佳能 传真机, 彩色",4477.62,5,0.4,-0.27999999999974534,是,洪光
14712,8917,CN-2018-4497265,2018-11-14,2018-11-17,一级,孔松-20695,孔松,公司,南宁,广西,中国,中南,办公用-装订-10000127,办公用品,装订机,"Acco 标签, 透明",75.03999999999999,2,0.0,35.0,,范彩
14713,8918,CN-2018-4497265,2018-11-14,2018-11-17,一级,孔松-20695,孔松,公司,南宁,广西,中国,中南,技术-配件-10003154,技术,配件,"Enermax 鼠标, 实惠",1316.1399999999999,7,0.0,328.3,,范彩
14714,8919,US-2016-3289723,2016-06-18,2016-06-24,标准级,汤欢-14185,汤欢悦,消费者,成都,四川,中国,西南,办公用-美术-10004489,办公用品,美术,"Boston 画布, 金属",307.43999999999994,6,0.8,-922.3199999999999,,白德伟
14715,8920,US-2016-3289723,2016-06-18,2016-06-24,标准级,汤欢-14185,汤欢悦,消费者,成都,四川,中国,西南,办公用-收纳-10001749,办公用品,收纳具,"Rogers 锁柜, 工业",989.8000000000001,1,0.0,346.35999999999996,,白德伟
14716,8921,US-2016-3289723,2016-06-18,2016-06-24,标准级,汤欢-14185,汤欢悦,消费者,成都,四川,中国,西南,家具-椅子-10002286,家具,椅子,"SAFCO 椅垫, 红色",334.992,2,0.4,-106.28800000000004,,白德伟
14717,8922,CN-2017-4111983,2017-09-17,2017-09-19,二级,倪乐-17800,倪乐,小型企业,平凉,甘肃,中国,西北,家具-书架-10004224,家具,书架,"Dania 书库, 白色",3065.328,3,0.4,-357.672,,杨健
